order_id,customer_id,order_date,total_amount,status
44912,35892,2022-12-28,29599.1,Pending
44913,8594,2024-06-09,48949.12,Shipped
44914,24678,2024-06-14,31869.79,Delivered
44915,519,2025-05-18,40571.97,Cancelled
44916,39013,2023-03-20,30576.66,Pending
44917,5723,2022-09-12,49893.99,Pending
44918,40943,2024-02-19,45813.55,Pending
44919,16216,2024-11-09,8766.34,Pending
44920,21414,2024-03-05,2681.9,Returned
44921,6419,2024-12-24,23376.1,Cancelled
44922,21896,2024-04-15,22177.8,Cancelled
44923,17656,2022-09-22,39046.02,Delivered
44924,18576,2025-02-06,24893.54,Shipped
44925,32831,2025-06-02,6545.82,Returned
44926,26000,2024-12-10,40417.36,Delivered
44927,17244,2023-10-10,18711.59,Returned
44928,43651,2023-10-23,31942.9,Pending
44929,14322,2024-08-31,9629.23,Pending
44930,11700,2025-05-01,37748.42,Pending
44931,24980,2024-01-26,8451.24,Cancelled
44932,32308,2023-02-21,49092.33,Shipped
44933,39842,2022-07-09,45238.0,Delivered
44934,33986,2023-01-20,33252.88,Shipped
44935,42287,2025-06-03,42044.38,Returned
44936,17909,2025-06-20,44417.12,Cancelled
44937,22929,2025-04-05,24187.78,Pending
44938,31410,2022-12-04,41345.41,Returned
44939,38168,2023-08-29,23841.7,Returned
44940,16057,2025-03-07,14637.77,Delivered
44941,4669,2023-06-15,23733.79,Pending
44942,23982,2024-04-21,13214.59,Delivered
44943,22650,2024-02-03,27573.64,Returned
44944,33977,2025-02-09,3036.26,Cancelled
44945,2972,2025-01-21,18135.58,Pending
44946,5607,2023-10-29,48210.75,Cancelled
44947,48817,2025-02-09,2446.67,Pending
44948,18987,2023-01-27,33479.18,Cancelled
44949,49731,2024-05-20,10751.29,Pending
44950,19619,2022-06-28,43197.58,Returned
44951,13606,2024-05-29,32622.63,Delivered
44952,46018,2025-06-07,10055.62,Pending
44953,30381,2024-12-19,38802.27,Delivered
44954,41371,2024-02-05,11499.63,Cancelled
44955,31386,2023-02-03,1425.45,Returned
44956,33257,2024-09-03,36939.58,Delivered
44957,1115,2024-12-19,3515.09,Delivered
44958,42692,2022-07-09,23021.08,Pending
44959,40793,2025-01-09,11996.53,Cancelled
44960,1863,2024-08-14,18068.11,Cancelled
44961,2560,2023-09-15,26264.46,Pending
44962,20666,2023-01-30,13872.98,Shipped
44963,30086,2025-05-26,15494.42,Delivered
44964,7444,2022-06-27,43031.02,Shipped
44965,14735,2025-04-09,46623.57,Pending
44966,25314,2025-01-26,36563.87,Delivered
44967,13899,2023-10-26,6301.05,Returned
44968,34020,2023-09-06,27118.33,Delivered
44969,43008,2024-08-09,21213.49,Returned
44970,27276,2025-02-04,19593.42,Cancelled
44971,6903,2024-09-20,37182.97,Pending
44972,45473,2024-01-05,1577.68,Pending
44973,13506,2024-08-30,43355.26,Shipped
44974,19548,2022-12-12,40070.96,Returned
44975,15401,2024-01-02,19415.79,Shipped
44976,37898,2025-05-15,13248.96,Returned
44977,18359,2024-11-28,47104.93,Delivered
44978,22707,2022-08-21,35398.57,Returned
44979,17802,2024-09-08,43567.95,Shipped
44980,28579,2024-07-29,44155.1,Shipped
44981,22836,2025-01-15,42557.0,Shipped
44982,17617,2022-12-25,10052.0,Returned
44983,39658,2023-12-09,12575.71,Delivered
44984,2161,2022-08-21,24782.45,Delivered
44985,10046,2023-06-25,48834.91,Cancelled
44986,28054,2023-04-11,24922.23,Delivered
44987,15769,2024-01-04,16319.19,Delivered
44988,44167,2023-06-19,13003.2,Delivered
44989,16987,2022-08-18,33531.5,Pending
44990,47373,2024-06-01,3777.9,Pending
44991,26049,2023-07-26,16764.21,Cancelled
44992,10173,2025-05-07,22570.13,Cancelled
44993,40845,2024-03-22,627.45,Shipped
44994,13875,2024-10-09,35114.32,Pending
44995,43419,2024-03-11,29284.25,Pending
44996,21846,2024-06-08,25417.59,Delivered
44997,787,2025-01-12,46274.08,Pending
44998,43873,2022-06-23,39537.46,Delivered
44999,48797,2022-08-28,20849.67,Delivered
45000,12654,2024-02-18,35609.51,Delivered
45001,28562,2024-11-01,32376.19,Delivered
45002,47743,2022-12-19,6668.59,Pending
45003,15715,2025-04-14,47934.49,Cancelled
45004,901,2024-07-16,38891.85,Cancelled
45005,37194,2025-06-19,26271.54,Shipped
45006,16961,2022-07-21,7705.47,Pending
45007,22505,2024-01-19,25623.53,Delivered
45008,19010,2023-10-24,37123.49,Cancelled
45009,32363,2023-11-03,21085.82,Cancelled
45010,40377,2023-11-16,46963.59,Shipped
45011,43471,2023-12-03,13017.65,Returned
45012,35166,2024-03-22,41085.22,Delivered
45013,27261,2022-11-17,33410.07,Shipped
45014,39375,2023-01-04,297.13,Delivered
45015,33843,2022-10-12,32440.94,Shipped
45016,40474,2025-01-09,35574.49,Delivered
45017,18834,2024-05-02,17705.48,Shipped
45018,314,2024-06-07,47752.18,Delivered
45019,37603,2025-04-01,7450.5,Cancelled
45020,43437,2023-03-28,16839.99,Pending
45021,23004,2025-01-26,1504.73,Cancelled
45022,23267,2025-04-03,18533.98,Pending
45023,39306,2023-01-08,44991.48,Shipped
45024,33137,2024-04-05,33732.78,Shipped
45025,16809,2024-12-08,49556.05,Delivered
45026,30679,2023-06-03,29299.32,Shipped
45027,10199,2024-10-20,12675.82,Delivered
45028,21629,2024-07-22,1024.39,Returned
45029,18415,2025-03-27,13187.94,Shipped
45030,8131,2024-11-25,36817.8,Delivered
45031,14544,2023-07-16,27907.52,Cancelled
45032,7030,2023-03-25,23868.73,Shipped
45033,10895,2024-06-10,18775.78,Cancelled
45034,48476,2022-12-18,44943.21,Pending
45035,33551,2023-09-14,40345.67,Delivered
45036,21825,2023-09-08,3138.22,Delivered
45037,64,2024-05-13,2731.32,Shipped
45038,32173,2023-04-05,9241.86,Returned
45039,24283,2023-06-30,516.15,Delivered
45040,20805,2024-11-07,30747.01,Cancelled
45041,28252,2024-11-24,13587.09,Pending
45042,44170,2023-12-10,47773.45,Shipped
45043,18973,2024-12-05,44904.24,Delivered
45044,5843,2023-09-04,1977.03,Returned
45045,47045,2025-01-08,18966.82,Returned
45046,22875,2024-06-15,19150.03,Returned
45047,685,2023-10-08,9953.69,Shipped
45048,34558,2023-03-04,14330.53,Shipped
45049,10707,2022-06-23,42911.74,Pending
45050,27037,2024-01-19,6264.67,Returned
45051,11305,2022-09-28,35287.82,Pending
45052,20265,2024-10-05,42010.82,Returned
45053,40918,2023-01-25,23644.03,Returned
45054,33982,2024-12-23,20684.05,Returned
45055,6573,2023-11-01,15011.52,Delivered
45056,7759,2024-11-15,1839.09,Pending
45057,32949,2022-12-11,3571.42,Delivered
45058,24702,2024-02-27,18908.02,Shipped
45059,39630,2024-03-31,11545.86,Cancelled
45060,43603,2024-06-16,28930.1,Pending
45061,18412,2024-07-19,34232.48,Cancelled
45062,22188,2023-11-22,22557.9,Returned
45063,37732,2024-12-06,11560.67,Delivered
45064,7075,2024-11-07,38181.26,Shipped
45065,34069,2022-08-30,35228.96,Pending
45066,17367,2025-02-19,33759.02,Cancelled
45067,3232,2023-10-26,37688.97,Returned
45068,401,2022-10-21,34545.45,Delivered
45069,37680,2023-11-29,36179.84,Shipped
45070,11750,2023-01-18,11858.06,Shipped
45071,14649,2024-06-17,19798.43,Shipped
45072,5529,2025-03-17,37116.14,Returned
45073,10833,2024-06-12,48273.0,Shipped
45074,278,2022-06-29,23780.7,Shipped
45075,36722,2022-08-07,32484.37,Shipped
45076,46947,2024-06-08,47769.47,Returned
45077,8413,2024-01-17,42825.14,Pending
45078,9987,2024-06-21,13878.54,Cancelled
45079,37274,2022-08-08,33631.93,Pending
45080,6556,2024-10-15,13569.73,Shipped
45081,47123,2023-11-29,35390.57,Shipped
45082,7788,2024-11-20,24315.32,Delivered
45083,42653,2022-09-08,8821.65,Pending
45084,36476,2023-11-04,5590.1,Pending
45085,24579,2023-07-07,25900.4,Returned
45086,34587,2023-07-02,2270.89,Returned
45087,998,2023-05-16,1312.27,Cancelled
45088,22059,2023-01-20,21586.03,Delivered
45089,34204,2023-01-17,25789.08,Delivered
45090,8244,2023-09-17,19065.5,Pending
45091,34903,2025-03-11,2385.36,Cancelled
45092,3239,2025-02-19,6510.01,Pending
45093,5473,2024-08-12,35699.73,Cancelled
45094,28620,2022-10-10,43633.14,Returned
45095,17825,2025-01-26,44824.5,Pending
45096,23305,2023-09-07,4833.49,Pending
45097,45543,2024-06-25,25468.82,Delivered
45098,6504,2025-04-17,11941.51,Delivered
45099,37207,2023-07-29,20589.25,Returned
45100,46540,2024-03-25,27118.62,Delivered
45101,26386,2024-06-17,19626.28,Delivered
45102,29181,2024-12-19,6128.35,Returned
45103,1027,2023-08-02,31005.01,Cancelled
45104,21399,2022-09-12,39780.93,Cancelled
45105,9558,2023-09-14,35407.53,Cancelled
45106,40064,2022-10-19,22044.05,Cancelled
45107,33212,2024-09-07,4282.77,Returned
45108,21978,2022-08-23,7492.26,Returned
45109,33894,2024-05-11,13612.4,Returned
45110,21592,2025-02-15,42646.13,Returned
45111,41500,2023-12-27,36179.8,Cancelled
45112,7117,2023-05-25,11833.5,Cancelled
45113,32839,2024-01-29,36686.55,Returned
45114,25227,2023-09-21,25906.54,Delivered
45115,15210,2024-10-25,41325.1,Delivered
45116,27133,2023-08-28,27784.73,Cancelled
45117,46242,2024-07-24,8694.2,Returned
45118,26727,2022-08-29,1024.37,Pending
45119,24591,2023-04-19,7046.94,Returned
45120,2791,2022-07-20,42992.67,Cancelled
45121,21226,2024-03-31,23622.7,Delivered
45122,6487,2024-06-09,45466.06,Delivered
45123,21116,2025-04-26,19470.11,Shipped
45124,35285,2023-06-13,40436.89,Returned
45125,16418,2024-12-18,17938.82,Shipped
45126,13106,2023-08-01,10320.8,Pending
45127,21851,2025-01-31,42814.26,Returned
45128,41391,2023-12-02,32103.18,Pending
45129,34868,2023-08-25,30961.44,Shipped
45130,20850,2025-03-22,23315.47,Shipped
45131,13828,2024-02-17,10051.91,Shipped
45132,19109,2023-02-04,37359.58,Cancelled
45133,49189,2023-09-26,45501.76,Pending
45134,7253,2024-05-26,4230.17,Returned
45135,11023,2023-04-15,28226.92,Pending
45136,12031,2023-09-06,30544.44,Cancelled
45137,8228,2025-01-24,5955.35,Returned
45138,28909,2023-03-11,41588.87,Returned
45139,16142,2022-06-28,2393.01,Cancelled
45140,41727,2024-03-14,29638.83,Returned
45141,8205,2023-01-16,45860.62,Pending
45142,16488,2024-04-13,34257.02,Cancelled
45143,41734,2024-04-09,32098.85,Delivered
45144,44591,2023-02-22,20667.56,Cancelled
45145,643,2023-03-13,4591.31,Pending
45146,49139,2023-11-19,8057.17,Delivered
45147,20833,2024-01-14,14793.32,Delivered
45148,30673,2023-01-28,20803.0,Shipped
45149,15852,2024-02-27,23600.28,Returned
45150,18213,2023-05-23,31936.03,Shipped
45151,36228,2023-10-05,9790.69,Pending
45152,44005,2022-12-13,34173.7,Delivered
45153,6506,2023-08-05,25163.79,Returned
45154,3035,2023-12-26,6542.3,Cancelled
45155,31205,2024-12-15,30600.11,Pending
45156,16003,2025-03-31,44094.7,Returned
45157,6190,2023-10-11,1306.6,Cancelled
45158,11226,2025-04-25,10615.41,Shipped
45159,3944,2024-10-24,19169.42,Cancelled
45160,33030,2024-05-10,8985.82,Delivered
45161,14896,2024-12-02,44134.5,Shipped
45162,10078,2023-05-24,27296.68,Delivered
45163,43702,2022-10-31,43356.9,Pending
45164,16945,2023-08-30,9120.4,Cancelled
45165,4299,2022-07-16,38281.78,Delivered
45166,1942,2023-03-05,11421.12,Shipped
45167,32288,2025-03-04,31766.02,Delivered
45168,39480,2024-07-07,27518.34,Shipped
45169,9000,2024-06-14,36513.24,Returned
45170,1751,2022-10-24,9422.78,Pending
45171,34432,2024-12-01,25266.41,Returned
45172,38793,2025-06-07,21191.51,Cancelled
45173,27769,2024-06-01,12581.5,Delivered
45174,43454,2025-03-15,38048.48,Pending
45175,14341,2023-11-21,19779.56,Shipped
45176,38705,2025-02-14,26167.78,Returned
45177,20214,2025-04-17,34041.79,Delivered
45178,29794,2024-11-24,1450.77,Cancelled
45179,20792,2025-05-19,17698.52,Returned
45180,34407,2023-08-30,9522.14,Shipped
45181,11756,2024-01-03,34013.43,Cancelled
45182,3396,2023-03-14,23644.5,Pending
45183,39331,2024-04-28,4626.05,Delivered
45184,377,2023-11-26,47317.82,Returned
45185,36726,2023-05-24,17582.16,Cancelled
45186,36013,2025-05-09,4391.04,Shipped
45187,2839,2025-04-18,42826.49,Pending
45188,1429,2022-07-28,19311.98,Pending
45189,31673,2022-07-10,41667.52,Delivered
45190,3139,2024-04-24,48306.97,Returned
45191,8088,2025-03-21,26328.11,Returned
45192,46407,2022-11-11,33243.72,Pending
45193,11946,2023-05-18,14880.54,Delivered
45194,13801,2025-05-23,7190.68,Returned
45195,15043,2025-03-12,29879.77,Returned
45196,22821,2023-02-21,39730.79,Shipped
45197,17487,2025-02-20,11089.26,Returned
45198,9381,2022-10-26,19680.66,Cancelled
45199,41887,2023-04-13,29066.96,Delivered
45200,42239,2023-03-17,44934.58,Cancelled
45201,17839,2023-01-12,29958.71,Delivered
45202,33349,2023-09-07,30289.01,Pending
45203,34834,2023-03-11,22671.07,Cancelled
45204,5777,2023-06-04,48379.09,Pending
45205,1829,2023-07-31,10377.27,Shipped
45206,19155,2025-03-22,19636.79,Cancelled
45207,7143,2023-01-23,10544.56,Cancelled
45208,3014,2023-08-14,31095.37,Pending
45209,29608,2023-08-08,33125.08,Returned
45210,25163,2023-11-28,15624.48,Pending
45211,25675,2024-05-12,9657.35,Returned
45212,20252,2023-01-06,10431.8,Shipped
45213,5471,2024-07-17,4028.53,Returned
45214,8753,2025-05-10,48305.57,Cancelled
45215,13626,2022-08-31,30379.54,Returned
45216,46416,2024-06-30,27160.56,Cancelled
45217,30637,2022-08-15,24048.18,Returned
45218,25313,2023-09-04,42194.12,Pending
45219,11929,2023-07-01,36659.9,Returned
45220,31179,2023-05-11,28591.38,Delivered
45221,44141,2025-01-19,38810.61,Cancelled
45222,1913,2023-07-18,21621.86,Cancelled
45223,37463,2024-02-01,42757.23,Returned
45224,43217,2024-03-23,28425.94,Returned
45225,28744,2022-07-30,23518.7,Cancelled
45226,13267,2022-06-30,41788.16,Delivered
45227,13433,2023-07-23,41505.2,Delivered
45228,49099,2023-06-17,9699.35,Shipped
45229,23142,2025-02-06,24893.55,Returned
45230,25309,2022-08-28,28859.41,Delivered
45231,2043,2023-09-29,35515.18,Cancelled
45232,12506,2024-05-15,16302.82,Shipped
45233,25494,2024-04-03,47912.39,Delivered
45234,634,2023-11-24,2899.55,Shipped
45235,45353,2024-03-05,5409.93,Shipped
45236,31409,2023-09-02,36049.99,Returned
45237,28671,2024-03-14,26026.15,Shipped
45238,10002,2022-09-12,32763.38,Shipped
45239,45805,2022-10-27,28040.86,Pending
45240,38084,2025-02-03,17444.57,Returned
45241,20795,2024-01-26,11220.53,Pending
45242,22075,2024-01-10,32314.62,Pending
45243,3995,2023-08-19,31244.5,Delivered
45244,30443,2023-10-19,44736.78,Pending
45245,13062,2025-04-26,19236.17,Pending
45246,22323,2024-01-30,36560.4,Returned
45247,7977,2023-06-05,31491.04,Cancelled
45248,39311,2023-10-11,35277.93,Returned
45249,8472,2025-04-29,37132.88,Pending
45250,29172,2023-06-18,1967.89,Cancelled
45251,26541,2023-02-07,16946.27,Shipped
45252,35002,2025-04-05,34782.09,Returned
45253,28635,2024-10-01,26327.74,Cancelled
45254,30438,2024-07-08,1983.04,Delivered
45255,34927,2024-01-13,26652.46,Shipped
45256,29698,2023-01-13,18613.41,Delivered
45257,35072,2025-02-18,21146.63,Pending
45258,21854,2022-12-14,19572.68,Cancelled
45259,27093,2023-01-28,31278.47,Returned
45260,31617,2022-10-18,5818.77,Shipped
45261,36281,2023-11-23,28986.18,Cancelled
45262,42211,2022-09-20,28746.47,Cancelled
45263,49825,2023-05-08,35666.33,Cancelled
45264,25376,2025-01-03,23628.79,Cancelled
45265,13215,2023-07-14,37385.91,Shipped
45266,23862,2024-08-12,33820.35,Returned
45267,10929,2022-08-03,33199.04,Pending
45268,20048,2023-11-26,26508.48,Shipped
45269,20164,2024-03-11,32869.46,Returned
45270,3879,2024-06-25,49452.05,Cancelled
45271,8210,2022-12-18,1682.15,Pending
45272,12184,2024-11-11,2838.9,Cancelled
45273,35314,2024-01-11,5100.78,Shipped
45274,714,2025-05-22,13995.78,Pending
45275,35316,2024-05-07,15394.84,Pending
45276,16075,2024-04-02,46981.65,Delivered
45277,18161,2024-05-18,28100.75,Cancelled
45278,49522,2024-01-25,4598.21,Cancelled
45279,12436,2023-11-15,16002.84,Cancelled
45280,21677,2025-06-05,30771.61,Shipped
45281,39510,2024-12-01,43592.47,Returned
45282,2931,2023-07-05,45118.25,Cancelled
45283,45354,2024-06-03,20964.04,Pending
45284,48046,2024-06-29,44811.32,Pending
45285,13401,2025-04-20,6686.99,Pending
45286,46567,2022-07-06,40272.23,Returned
45287,34304,2024-10-28,9564.52,Cancelled
45288,40147,2023-09-01,47997.32,Shipped
45289,27496,2023-11-28,37585.0,Cancelled
45290,19128,2025-06-11,35296.73,Returned
45291,8883,2023-11-19,11114.5,Cancelled
45292,45421,2024-05-22,18916.42,Delivered
45293,11492,2022-09-18,28502.85,Cancelled
45294,37626,2024-05-04,14260.91,Delivered
45295,15561,2022-08-09,30804.22,Shipped
45296,1137,2023-10-31,40165.65,Delivered
45297,5367,2024-10-10,8372.29,Delivered
45298,22295,2024-01-25,24050.47,Shipped
45299,31527,2024-05-30,24715.84,Shipped
45300,34615,2024-01-21,45902.51,Returned
45301,40042,2025-04-12,28584.29,Cancelled
45302,49778,2025-03-28,1259.78,Shipped
45303,45041,2023-09-10,44494.59,Delivered
45304,654,2022-09-08,24907.71,Shipped
45305,41150,2023-01-07,42707.38,Pending
45306,36419,2024-10-28,8343.12,Shipped
45307,37289,2023-12-20,38837.65,Shipped
45308,46138,2025-01-10,42652.1,Shipped
45309,29783,2024-04-07,48626.97,Shipped
45310,12479,2024-05-23,17764.31,Pending
45311,27069,2025-06-11,882.4,Returned
45312,6272,2024-09-29,48965.19,Returned
45313,25955,2024-08-31,27236.31,Shipped
45314,3575,2025-03-29,42878.7,Returned
45315,37728,2024-06-19,334.95,Returned
45316,12291,2023-08-18,49919.69,Shipped
45317,13448,2022-11-11,49969.25,Shipped
45318,41045,2024-09-30,33723.36,Cancelled
45319,21532,2022-07-17,18258.31,Pending
45320,12784,2025-04-03,11397.36,Cancelled
45321,31492,2022-09-17,42988.43,Cancelled
45322,22337,2024-06-13,20727.7,Returned
45323,15981,2022-12-10,27226.01,Delivered
45324,37743,2024-11-17,36278.89,Shipped
45325,46366,2023-07-17,44624.26,Delivered
45326,40013,2024-06-07,17644.06,Cancelled
45327,46162,2025-03-30,9200.54,Pending
45328,35828,2022-11-07,41440.97,Shipped
45329,29172,2022-11-01,38496.33,Returned
45330,21513,2023-04-12,15613.51,Delivered
45331,14556,2024-06-29,34179.73,Cancelled
45332,34147,2025-06-17,37976.89,Delivered
45333,19739,2022-08-24,10881.21,Delivered
45334,13381,2023-06-17,39909.52,Delivered
45335,36626,2023-03-13,48703.71,Cancelled
45336,11640,2022-11-13,36257.62,Pending
45337,10598,2024-03-23,15739.34,Cancelled
45338,15273,2023-01-20,46713.9,Returned
45339,3880,2023-01-03,12543.58,Pending
45340,24784,2025-04-26,41457.05,Shipped
45341,4987,2023-09-06,36263.51,Delivered
45342,11878,2024-06-10,3558.66,Returned
45343,16087,2024-11-02,10604.3,Delivered
45344,12521,2022-12-16,7763.5,Returned
45345,22503,2024-06-26,44126.66,Returned
45346,46645,2025-03-23,17191.2,Delivered
45347,49823,2024-11-01,45172.06,Returned
45348,38604,2023-01-02,29374.13,Pending
45349,48978,2022-07-01,45626.04,Returned
45350,21961,2022-12-01,40108.82,Pending
45351,4547,2024-12-19,38316.59,Delivered
45352,36589,2025-02-22,38166.27,Returned
45353,42209,2023-04-26,11456.03,Shipped
45354,8162,2024-10-27,41501.48,Delivered
45355,15229,2023-12-10,22929.82,Cancelled
45356,11667,2023-01-02,19435.32,Pending
45357,47983,2024-08-31,23138.54,Shipped
45358,39839,2024-05-26,20815.41,Pending
45359,23370,2024-02-22,8909.38,Cancelled
45360,27307,2024-08-11,29077.97,Returned
45361,42289,2023-05-31,27218.18,Cancelled
45362,38929,2023-05-01,31924.8,Shipped
45363,8747,2023-06-30,41149.88,Returned
45364,39040,2023-10-21,9322.37,Delivered
45365,23155,2022-10-26,46843.12,Shipped
45366,42624,2025-03-09,32026.61,Pending
45367,22908,2025-04-13,11222.6,Delivered
45368,28530,2023-10-06,37638.37,Shipped
45369,48984,2024-02-15,20096.04,Pending
45370,26678,2023-04-07,26807.94,Returned
45371,16460,2025-05-15,4648.33,Cancelled
45372,11428,2023-04-27,9445.15,Returned
45373,43645,2023-12-31,11961.67,Pending
45374,31759,2024-07-31,22708.51,Returned
45375,23969,2024-07-13,25902.12,Delivered
45376,4532,2023-08-04,40017.07,Pending
45377,13708,2024-07-14,37055.3,Pending
45378,627,2025-03-03,10404.86,Shipped
45379,6985,2025-03-01,49478.5,Delivered
45380,29942,2022-12-04,47569.89,Cancelled
45381,40053,2024-05-12,37531.13,Shipped
45382,20090,2024-06-26,26879.01,Shipped
45383,22352,2023-01-24,3122.09,Returned
45384,41719,2022-07-25,45055.68,Returned
45385,2632,2022-12-09,27444.57,Shipped
45386,32711,2024-08-27,14458.5,Shipped
45387,19074,2024-09-24,20177.25,Pending
45388,39990,2025-05-20,39555.65,Delivered
45389,35501,2022-07-07,7654.03,Pending
45390,23489,2025-03-11,43910.95,Cancelled
45391,44187,2023-08-05,35264.8,Cancelled
45392,13807,2023-02-22,33204.33,Returned
45393,31187,2023-01-20,45325.55,Returned
45394,47459,2022-07-07,49629.61,Shipped
45395,27469,2024-11-28,39708.93,Shipped
45396,12248,2024-05-16,18037.91,Pending
45397,39712,2024-04-28,10955.83,Pending
45398,49934,2024-05-26,39283.28,Shipped
45399,262,2025-01-12,23236.02,Returned
45400,39903,2024-03-11,20740.05,Delivered
45401,5383,2024-03-18,40991.26,Shipped
45402,10383,2023-08-20,33427.92,Cancelled
45403,15588,2023-08-13,31313.88,Returned
45404,28994,2024-09-13,24728.45,Pending
45405,38499,2022-10-18,4647.15,Returned
45406,15163,2023-03-29,13508.5,Cancelled
45407,45408,2024-02-29,45210.75,Pending
45408,43948,2022-12-29,15204.7,Shipped
45409,36136,2024-09-21,49316.36,Delivered
45410,46669,2023-07-01,24029.14,Cancelled
45411,24526,2024-08-26,7017.36,Delivered
45412,12389,2022-08-18,614.89,Pending
45413,15290,2023-02-27,27327.37,Cancelled
45414,13707,2022-08-29,412.54,Cancelled
45415,11914,2022-12-08,15492.59,Pending
45416,28835,2025-06-19,36251.52,Delivered
45417,6247,2024-03-05,25673.17,Returned
45418,18725,2024-12-28,38032.38,Cancelled
45419,412,2023-06-13,23226.2,Pending
45420,4052,2023-04-14,18421.21,Cancelled
45421,24082,2022-09-07,30627.37,Pending
45422,41303,2023-02-22,26298.68,Delivered
45423,18257,2024-11-29,8244.16,Delivered
45424,29968,2025-01-18,24501.0,Returned
45425,1151,2022-08-19,30210.49,Shipped
45426,32030,2024-01-20,34019.41,Returned
45427,49042,2022-10-04,34445.98,Shipped
45428,48014,2024-11-17,35140.19,Cancelled
45429,21126,2023-01-22,22389.88,Cancelled
45430,9139,2023-08-06,31812.24,Shipped
45431,4243,2025-05-27,5920.55,Cancelled
45432,10342,2022-08-11,48637.6,Pending
45433,20550,2024-08-22,4704.63,Shipped
45434,48314,2022-07-26,19019.96,Returned
45435,7539,2024-12-23,9062.76,Pending
45436,27512,2023-07-14,33179.96,Delivered
45437,19984,2022-07-03,6985.5,Returned
45438,4252,2024-05-09,35127.66,Cancelled
45439,1165,2025-01-06,11754.69,Pending
45440,19127,2023-11-13,14654.23,Cancelled
45441,33332,2024-07-29,33738.6,Cancelled
45442,18874,2025-01-22,45640.54,Pending
45443,8287,2023-06-12,7506.56,Cancelled
45444,4470,2022-11-17,27711.11,Cancelled
45445,20937,2023-02-27,4116.41,Shipped
45446,3854,2023-05-16,39381.73,Shipped
45447,34295,2024-04-23,14898.32,Delivered
45448,42574,2024-01-21,22730.95,Shipped
45449,9235,2022-12-03,28194.12,Pending
45450,4436,2025-05-18,1627.73,Shipped
45451,1810,2024-03-02,7011.32,Delivered
45452,29432,2023-02-26,37948.22,Shipped
45453,20776,2023-07-19,33673.64,Returned
45454,1746,2024-12-17,16446.25,Delivered
45455,10948,2024-12-05,41311.76,Returned
45456,20640,2024-05-08,5243.89,Returned
45457,22787,2022-10-25,40574.3,Delivered
45458,30594,2023-11-29,22559.82,Cancelled
45459,45871,2024-05-15,28232.01,Returned
45460,25552,2024-09-26,6003.47,Delivered
45461,10511,2023-07-20,32342.49,Cancelled
45462,28147,2023-03-28,40553.89,Returned
45463,44042,2025-04-23,13541.54,Delivered
45464,40324,2022-09-05,6301.16,Delivered
45465,30343,2023-11-28,41563.09,Cancelled
45466,36707,2022-07-09,3377.93,Delivered
45467,4707,2023-05-11,47569.74,Cancelled
45468,1117,2024-10-12,21519.67,Shipped
45469,7587,2025-03-30,48508.45,Returned
45470,29627,2022-06-23,2812.35,Pending
45471,37508,2024-07-12,8303.87,Shipped
45472,38185,2023-02-05,29734.67,Cancelled
45473,41190,2023-07-25,25674.08,Returned
45474,15919,2023-07-06,45591.19,Shipped
45475,24600,2023-12-19,34177.46,Returned
45476,5936,2022-07-11,36523.71,Returned
45477,17762,2022-08-02,39898.76,Delivered
45478,7921,2023-04-16,34342.61,Cancelled
45479,26193,2024-09-29,8356.63,Pending
45480,29619,2024-10-03,27213.6,Returned
45481,43652,2023-09-12,25070.22,Pending
45482,12586,2023-08-26,6255.55,Pending
45483,28736,2024-03-09,20738.08,Returned
45484,40342,2023-04-23,36119.24,Pending
45485,16859,2022-10-09,30447.5,Returned
45486,42523,2024-08-28,29676.66,Shipped
45487,17966,2024-06-01,7503.63,Cancelled
45488,46688,2022-07-16,15177.39,Pending
45489,13464,2024-04-23,10620.38,Cancelled
45490,4700,2023-10-16,26365.73,Cancelled
45491,36684,2022-08-04,11960.62,Cancelled
45492,15989,2023-03-12,2102.91,Pending
45493,22574,2023-07-08,15574.4,Returned
45494,33396,2025-01-02,38126.32,Pending
45495,9627,2024-09-07,15463.19,Returned
45496,22793,2024-03-16,26075.73,Returned
45497,249,2023-10-21,21876.45,Cancelled
45498,36917,2023-01-18,27748.35,Shipped
45499,37701,2022-09-24,45890.41,Pending
45500,32338,2024-05-23,21428.74,Cancelled
45501,10441,2023-02-14,11840.93,Delivered
45502,21367,2024-04-22,44840.61,Returned
45503,19741,2023-10-11,43761.63,Cancelled
45504,11385,2023-12-08,26735.82,Pending
45505,36226,2022-06-22,5899.93,Pending
45506,47018,2024-11-18,39608.81,Returned
45507,39854,2023-04-05,19958.47,Cancelled
45508,41033,2025-03-01,8708.08,Delivered
45509,16621,2024-05-20,21199.68,Cancelled
45510,19514,2023-07-10,48402.82,Cancelled
45511,46162,2023-09-23,34796.78,Shipped
45512,1883,2025-05-23,35453.62,Shipped
45513,18763,2025-02-11,8017.93,Returned
45514,13702,2022-10-17,17101.63,Returned
45515,5683,2022-11-12,12274.74,Cancelled
45516,15750,2022-10-24,44249.08,Returned
45517,49818,2024-02-18,16384.78,Returned
45518,41975,2023-04-12,759.91,Cancelled
45519,47348,2022-12-20,10040.6,Delivered
45520,27243,2023-10-17,6267.2,Cancelled
45521,2242,2024-08-19,7250.71,Cancelled
45522,16521,2023-07-18,41532.08,Shipped
45523,44054,2025-01-07,15736.81,Pending
45524,4547,2023-05-12,23606.2,Pending
45525,16496,2022-11-04,4710.69,Cancelled
